id,name,host_id,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,y
6132,Near Ueno/Asakusa#3mins to Skytree#60㎡ cozy room,41764578,Sumida Ku,35.71223,139.81391000000002,Private room,1,35,2020-02-24,3.48,28,19899
6133,ASAKUSA 5mins/Private room/Newly built/Chilax/302,216661143,Taito Ku,35.71173,139.78268,Private room,1,3,2020-03-09,1.25,169,5740
6134,新宿まで10分!!/最寄駅まで8分/最大3名/ﾎﾟｹｯﾄWi-Fi付/FF405,325757742,Shinjuku Ku,35.69721,139.69307,Entire home/apt,1,1,2020-04-02,1.0,0,50195
6135,5min to Ikebukuro station/ Brown Stone house,57090069,Toshima Ku,35.73163,139.73086999999998,Entire home/apt,2,83,2020-01-04,1.39,176,6671
6136,Narita Airport 60 min by car 10 min from train sta,142907003,Sumida Ku,35.70655,139.8132,Entire home/apt,2,0,,,82,5778
6137,3 Bedroom 2 Hall Extra Large Space,75565461,Shinjuku Ku,35.70656,139.6898,Entire home/apt,3,25,2020-04-18,2.53,180,34491
6138,Direct Access Shinjuku! Huge Balcony&Free Parking!,6123893,Edogawa Ku,35.68478,139.87267,Entire home/apt,2,15,2020-01-01,0.62,59,10021
6139,【RitzyStay】Shibuya Sta. 6min|Shibuya Central,94267174,Shibuya Ku,35.6591,139.69606000000002,Entire home/apt,2,4,2020-01-18,0.3,164,19906
6140,【Shinjuku Area】7min from station/Wifi/Cozy Room,230015751,Shinjuku Ku,35.68758,139.68646,Entire home/apt,2,13,2020-02-28,2.19,56,27065
6141,22min JR Yamanote Line♪Semi-double bed for2☆G91-8,45793885,Itabashi Ku,35.7907,139.64305,Private room,30,3,2019-11-19,0.12,84,1204
6142,Private Room☆5min to Sta.&15min Akihabara♪G7-4,207693509,Adachi Ku,35.7832,139.81852,Private room,30,3,2019-11-09,0.15,83,1160
6143,R405) Shinjuku(Kagurazaka) *FREE WIFI*,203690845,Shinjuku Ku,35.70003,139.7342,Private room,1,34,2020-02-11,2.3,274,8472
6144,2号小百合民宿 山手线东口徒步7分钟可以入住2位到4位客人一楼直达新宿 涉谷原宿秋葉原上野等都很方便,99562499,Toshima Ku,35.733290000000004,139.71907,Entire home/apt,1,10,2020-03-18,1.09,341,11483
6145,Asakusabashi Sta.3min Family type  ANNEX,227940751,Taito Ku,35.69735,139.78804,Shared room,1,1,2019-11-11,0.18,113,9892
6146,Modern Chic Apt in Shinjuku/ 5 min to Sta 3F,99451453,Shinjuku Ku,35.69732,139.71125,Entire home/apt,1,36,2020-03-20,1.9,85,20316
6147,6min Akabane stiation/Free wifi/max 5 guests #102,103330095,Kita Ku,35.773140000000005,139.7178,Entire home/apt,28,1,2020-03-21,0.75,229,11070
6148,Standard Single Room A - Non Smoking - 10sqm,135748714,Setagaya Ku,35.64515,139.67068999999998,Private room,1,0,,,154,8372
6149,Near Skytree Brandnew Free Wifi #402,160395873,Sumida Ku,35.70043,139.80255,Entire home/apt,2,23,2020-03-29,2.99,120,100010
6150,R308) Shinjuku(Kagurazaka) *FREE WIFI*,203690845,Shinjuku Ku,35.69995,139.73369,Private room,1,18,2020-03-29,1.19,334,10350
6151,[Women's-only single room] Higashi-nihombashi Sta. 3 min ! with wi-fi,45894463,Chuo Ku,35.690290000000005,139.78394,Shared room,1,1,2019-03-22,0.07,263,20036
6152,401 Perfect Location! APT w/ 2BR near Asakusa,23595333,Taito Ku,35.70877,139.78652,Entire home/apt,4,27,2020-03-15,1.77,126,14041
6153,"SAB2(C) near GINZA,TUKIJI,24H Super,and Owl cafe,",236746034,Chuo Ku,35.66247,139.78191,Private room,1,100,2020-03-01,2.8,0,2901
6154,"201上野秋葉原中心位置｡温馨除菌房间,可寄存行李,附近大量餐厅购物出行方便,免费Wi-Fi!",35135366,Taito Ku,35.70281,139.77442,Private room,1,35,2020-03-06,4.63,241,6854
6155,603EarlyCheckin/2Stations:ShinjukuSt/OkuboSt./WIFI,210081038,Shinjuku Ku,35.69692,139.70126000000002,Entire home/apt,1,41,2020-02-29,2.36,89,18336
6156,"Japanese  Sento apartment, 6min station#Room206",207240117,Kita Ku,35.78283,139.72978999999998,Entire home/apt,2,11,2020-03-17,1.25,26,8963
6157,SHIBUYA STA (7 min walk) ☆ Modern apartment,247927964,Shibuya Ku,35.65382,139.70384,Entire home/apt,3,75,2020-01-12,2.81,26,11942
6158,"Uhome Tabata Apartment 302, 4mn by train to Ueno",165921683,Kita Ku,35.7334,139.75683999999998,Entire home/apt,1,28,2020-03-08,2.52,244,90050
6159,Family Room in Central of Tokyo,48442702,Chiyoda Ku,35.69265,139.77532,Hotel room,1,2,2019-10-03,0.21,137,20955
6160,"@20[SHINJUKU 5mins]  Hotel SHU , 2guests ,wifi,",322000590,Shinjuku Ku,35.69121,139.71222,Entire home/apt,1,6,2020-03-03,0.97,48,10814
6161,bucolic apartment 1min to metro Sta.#301,176861296,Shinjuku Ku,35.69793,139.70782,Entire home/apt,3,0,,,179,9819
6162,Large Tokyo Apartment Suite with Terrace 2,35181469,Shibuya Ku,35.64589,139.71667,Entire home/apt,2,10,2020-02-09,1.7,145,20131
6163,For Group or Family 4 Bed Private Room,247918270,Taito Ku,35.71001,139.77138,Private room,1,0,,,110,15984
6164,SHINJUKU KABUKICHO AREA! 3MIN TO STN! 10PP!1DK 58㎡,265965182,Shinjuku Ku,35.695440000000005,139.70599,Entire home/apt,1,20,2020-03-15,1.37,0,31391
6165,ﾎﾃﾙ ｻﾝｸﾘｽﾀｰ202JR王子駅6分1Kﾏﾝｼｮﾝ!地下鉄5分!ﾄｲﾚﾊﾞｽ別置!環境良好!,152543579,Kita Ku,35.75703,139.73955,Entire home/apt,2,0,,,12,2983
6166,52★JR & TOKYO METRO 5-7 MIN WALK COZY ROOM W/2BEDS,228327679,Toshima Ku,35.73448,139.70868000000002,Entire home/apt,1,1,2019-07-17,0.1,132,7215
6167,602EarlyCheckin/Towel=#pplxNight/ShinjukuShinOkubo,210081038,Shinjuku Ku,35.69825,139.70265,Entire home/apt,1,71,2020-02-13,2.65,89,17852
6168,★Free Wi-Fi★ Close to GINZA 3-1h,16406686,Chuo Ku,35.67302,139.776,Entire home/apt,1,1,2020-04-17,1.0,365,99924
6169,2min to sta! ! 2 bathrooms! Skytree! Direct Haneda,268464022,Katsushika Ku,35.7314,139.83812,Entire home/apt,1,25,2019-12-16,1.52,179,14961
6170,Near to sta. Easy to Shinjuku(2 big rooms),40344857,Shinjuku Ku,35.69552,139.70707,Entire home/apt,2,70,2020-02-14,3.6,347,30419
6171,Quiet and Modern Room near Shinjuk (Website hidden by Airbnb) 14,278414020,Shibuya Ku,35.67845,139.6857,Entire home/apt,1,32,2020-01-27,1.61,0,14843
6172,BRAND NEW COZY APARTMENT! JR LINE-Near Asakusa! #5,39017078,Sumida Ku,35.710159999999995,139.83572,Entire home/apt,3,0,,,239,10171
6173,◆◆Monthly rental◆◆Cool Penthouse Ikebukuro!!,335497117,Toshima Ku,35.72566,139.71033,Entire home/apt,30,1,2019-08-03,0.11,102,5810
6174,★Free Wi-Fi★ Close to GINZA 3-1h,16406686,Chuo Ku,35.67307,139.77445,Entire home/apt,1,7,2019-11-03,0.62,365,100020
6175,Private room/heart of Tokyo/Ikebukuro 5mins/603,137039498,Toshima Ku,35.73403,139.70631,Hotel room,1,3,2019-10-14,0.32,84,4529
6176,27★New Renovated Room 7min walk JR IKEBUKURO STA,228327679,Toshima Ku,35.73592,139.70687,Entire home/apt,1,8,2020-02-27,1.44,132,6015
6177,晴空塔下日式风情两卧室设计师房源201/1分钟步行地铁站,93082522,Sumida Ku,35.709509999999995,139.8131,Entire home/apt,1,2,2020-02-22,0.39,155,21740
6178,"402离车站1分钟､浅草､晴空塔东京铁塔､银座､筑地､上野､迪斯尼直达机场直达,电梯公寓!周边繁华!",212909642,Edogawa Ku,35.7439,139.88484,Entire home/apt,1,52,2020-01-28,2.05,0,6923
6179,Asakusa 15people The best location for sightseeing,61921913,Taito Ku,35.71745,139.79481,Entire home/apt,1,19,2020-02-10,0.75,356,9768
6180,"上野近在咫尺,交通便利,地点繁华｡附近美食,大型商场海鲜超市遍地uniqo/402",59104733,Bunkyo Ku,35.7081,139.77103,Entire home/apt,1,0,,,363,15781
6181,"Blissful Retreat near Shinjuk, Koenji, Shimokita!",143501054,Suginami Ku,35.67273,139.65974,Entire home/apt,1,8,2019-10-23,0.12,355,10892
6182,"【年初特价】地铁步行5分,新宿池袋银座涉谷直达,成田机场直达,和风双床(R403)",176014678,Arakawa Ku,35.73041,139.77538,Entire home/apt,1,0,,,0,299945
6183,"Shibuya Modern calm room, wooden new house!!",14701464,Shibuya Ku,35.66328,139.68876,Entire home/apt,1,52,2020-03-09,1.83,302,5153
6184,武家 江東区で一番小さな宿 たぶん,221051191,Koto Ku,35.66967,139.83569,Shared room,1,18,2019-11-30,0.74,22,3527
6185,Walk to Higashi shinjuku sta cozy room!!,313059146,Shinjuku Ku,35.6977,139.70568,Entire home/apt,1,18,2020-03-23,1.98,154,12995
6186,Brand New/DoMo S202 5min walk to ShinOkubo Station,138109993,Shinjuku Ku,35.70118,139.69959,Entire home/apt,1,30,2020-02-23,1.6,186,19803
6187,202#Shinjuku area: near from the station/Free Wifi,4847803,Shinjuku Ku,35.689040000000006,139.71921,Entire home/apt,2,89,2020-03-12,1.78,242,15461
6188,【風】Stay SAKURA Asakusa Townhouse✿,274026012,Taito Ku,35.72208,139.79639,Entire home/apt,1,4,2019-10-30,0.39,0,19843
6189,"｢Rs,3F｣★6人间★浅草上野秋叶原附近民宿公寓",291745199,Taito Ku,35.7046,139.78523,Entire home/apt,1,13,2020-02-11,1.23,218,16925
6190,2 MIN FROM JR KOIWA STATION AIRPORT/DISNEY BUS,195742032,Edogawa Ku,35.73545,139.88557,Private room,1,35,2019-11-12,1.7,57,5976
6191,New-design cozy room near Asakusa/Skytree,118606355,Taito Ku,35.7255,139.80026999999998,Entire home/apt,3,0,,,219,99899
6192,PEGASUS HOTEL (Japanese room) 302,196519476,Taito Ku,35.6956,139.78739,Private room,1,1,2020-03-15,0.65,171,10008
6193,Cozy House. Skytree/Ueno/Narita Easy Access. R#Mon,277296051,Katsushika Ku,35.74569,139.82392,Private room,2,31,2019-06-06,0.83,0,3962
6194,2. Shibuya Sta. 5min WALK! Shinjuku 7min! mWiFi!,86652837,Shibuya Ku,35.65866,139.6998,Entire home/apt,2,207,2020-04-10,4.64,54,9860
6195,4min to sta! 10sec to supermarket! Near Skytree,268464022,Sumida Ku,35.73152,139.81689,Entire home/apt,1,66,2020-02-18,2.91,180,17135
6196,Beautiful Spacious Room Azabu-juban SE Roppongi,119345063,Minato Ku,35.653929999999995,139.73702,Private room,1,13,2020-03-08,1.84,48,9707
6197,NEAR SHINAGAWA! TAKANAWADAI STN4MIN! 6PPL! 1LDK46㎡,184328515,Minato Ku,35.63083,139.72966,Entire home/apt,1,39,2020-03-30,2.41,160,14997
6198,Midtown Roppongi 1BR /302,241780496,Minato Ku,35.6644,139.72871,Entire home/apt,30,1,2019-08-31,0.12,175,12518
6199,DM 新宿酒店,45433813,Shinjuku Ku,35.7004,139.70713,Private room,2,7,2019-12-01,0.46,90,11746
6200,Playroom provided for families w/ children!,272866336,Katsushika Ku,35.74915,139.82838999999998,Entire home/apt,3,0,,,91,500056
6201,"Subway is in 5 minute,Ueno/Akihabara,9people, 3-4F",68616951,Taito Ku,35.704640000000005,139.78171,Entire home/apt,1,0,,,114,25757
6202,Spring Apartment Shinjuku,44079764,Shinjuku Ku,35.70305,139.70026,Entire home/apt,1,39,2020-03-16,2.61,239,21410
6203,GINZA7 room D,225502231,Chuo Ku,35.66786,139.76555,Private room,1,2,2019-04-29,0.1,355,1999
6204,*和ﾓﾀﾞﾝな一軒家* 駅近･羽田10分､銀座､浅草まで便利!,43642983,Ota Ku,35.559470000000005,139.72642,Entire home/apt,2,3,2020-03-09,0.9,0,19924
6205,"Tokyo station,Ginza,Nihombashi,Akihabara area#304",335070394,Chuo Ku,35.68891,139.77778,Private room,2,93,2020-01-26,2.07,267,4335
6206,Asakusa Area;subway  4 mins . Free wifi. 淺草区,44129333,Taito Ku,35.70937,139.78718,Entire home/apt,3,22,2020-02-17,1.67,0,7915
6207,AirStay Ojima/ Free Parking/ WiFi / Stroller & Bed,31615733,Koto Ku,35.69079,139.83958,Entire home/apt,2,1,2020-04-27,1.0,358,49983
6208,Shinjuku and Akihabara  9 min By Train!  In Tokyo!,63292658,Shinjuku Ku,35.69245,139.73418,Private room,2,18,2020-01-28,1.34,91,7781
6209,1和2楼 秋叶原上野,304031045,Taito Ku,35.70445,139.77835,Entire home/apt,2,0,,,181,17992
6210,Shinjuku station by 5 min. train ride,97958809,Shinjuku Ku,35.69357,139.72335,Shared room,7,4,2019-06-14,0.29,0,1950
6211,Simple 4 People Room in Shinjuku/ Free Pocket-wifi,248210850,Shinjuku Ku,35.7009,139.69699,Private room,1,2,2020-01-30,0.39,2,15798
6212,¨ Waseda Station¨4 minutes Free Wifi!11ppl #HM08,178965087,Shinjuku Ku,35.70783,139.71651,Entire home/apt,1,7,2020-03-21,1.12,105,34786
6213,[Y301] OPEN SALE/Private Hot Tub/Sensoji 2 mins,274026012,Taito Ku,35.71755,139.79711,Entire home/apt,1,5,2020-02-27,1.42,0,19734
6214,Good location! Near Tokyo sky tree!  (Max2people.),226154970,Sumida Ku,35.714,139.82039,Entire home/apt,1,0,,,0,4160
6215,BRAND NEW COZY APARTMENT! JR LINE-Near Asakusa! #8,39017078,Sumida Ku,35.71017,139.83571,Entire home/apt,3,1,2020-01-20,0.3,253,9960
6216,Sunshine Tower in the center of Tokyo 202,9842276,Minato Ku,35.65352,139.74698999999998,Entire home/apt,1,39,2020-04-12,2.56,0,14956
6217,✣新築ｵｰﾌﾟﾝ✣HOYOｽﾃｲ西巣鴨/駅徒歩5分/ｾﾐﾀﾞﾌﾞﾙﾍﾞｯﾄ+PCﾃﾞｽｸ/池袋16分g,43243021,Kita Ku,35.7475,139.72881,Entire home/apt,2,1,2020-04-07,1.0,174,3012
6218,匯家 KAIKE 赤羽 整租5间 可住6-15人 空间大 可容纳多人 步行5分到地铁站,256359722,Adachi Ku,35.77677,139.7397,Private room,1,0,,,0,33997
6219,东京市中心超级地段05#新宿5分钟#池袋精品全新公寓#JR山手2站可用#免费Wi-Fi#独立卫浴,208549971,Toshima Ku,35.72498,139.70755,Entire home/apt,1,41,2020-02-10,2.05,177,9721
6220,[502]Airport Direct!Metro 1min!Asakusa!,39142698,Taito Ku,35.70465,139.79086999999998,Entire home/apt,1,97,2020-04-20,7.0,94,21111
6221,"SO21 JRTrain station 5-min walk, house in SHINJUKU",147605429,Shinjuku Ku,35.70139,139.70354,Private room,1,4,2020-03-15,0.82,179,5995
6222,Humble and Cozy Studio: Otemachi/Tokyo Sta.,150299734,Chiyoda Ku,35.69011,139.76311,Entire home/apt,30,8,2020-04-18,0.35,271,9943
6223,"3 min to the nearest st. near Ikebukuro, Shinjuku",263416532,Toshima Ku,35.72991,139.73491,Entire home/apt,30,5,2020-02-29,1.25,161,50057
6224,BookTeaBed GINZA HONDANA STYLE7,117742682,Chuo Ku,35.667359999999995,139.76012,Hotel room,1,0,,,90,3642
6225,なごみ ﾎﾃﾙ (NAGOMI HOTEL NIPPORI) - ｽﾀﾝﾀﾞｰﾄﾞﾂｲﾝﾙｰﾑ ,51973423,Arakawa Ku,35.7328,139.77841,Hotel room,1,0,,,67,12753
6226,Close to GINZA&TSUKIJI! Clean private room! 8-2t,16406686,Chuo Ku,35.66781,139.77739,Entire home/apt,1,5,2020-04-25,1.67,363,99951
6227,(401)Japanese Modern/Easy Access-Haneda Airport,310063572,Ota Ku,35.57464,139.69982,Entire home/apt,2,0,,,89,3533
6228,F2. COOL Flat  Studio type #Shinjuku,261715406,Shibuya Ku,35.677040000000005,139.67899,Entire home/apt,2,16,2020-03-02,1.38,282,33082
6229,ShibaurafutoSta 5min Modern APT w/z sunlight☆MK167,256549409,Minato Ku,35.64277,139.75538,Entire home/apt,1,3,2020-03-25,1.96,358,149903
6230,Shinjuku/Harajuku/Shibuya UP TO 7PPL,20240186,Shibuya Ku,35.68307,139.69941,Entire home/apt,1,72,2020-03-21,3.79,270,17991
6231,NOA301 NEW!5mins to sta/With Wi-Fi/Shinjuku area,261649945,Nakano Ku,35.7196,139.67368000000002,Entire home/apt,1,8,2020-04-04,1.44,267,50017
6232,"Ueno,Asakusa,subway2min.3BR,6BED,*Luxuary house*",279064316,Taito Ku,35.71145,139.79418,Entire home/apt,2,130,2020-01-25,2.22,354,32024
6233,Ueno Hostel Siesta (Female/Mixed),112687297,Taito Ku,35.70897,139.78011,Hotel room,1,1,2019-04-16,0.08,0,17799
6234,"IR401 Metro station 2-min walk, downtown apartment",226182927,Taito Ku,35.71804,139.7853,Entire home/apt,1,12,2020-03-02,1.4,126,8250
6235,3mins->Otorii Sta./Single Room/NoSmoke+breakfast,28674531,Ota Ku,35.55203,139.74251,Private room,1,4,2020-04-19,0.98,88,9964
6236,【特价】近东京迪士尼/机场巴士直达/地铁站步行6分钟/免费保管行李/免费便携WIFI/78平方面积,246711497,Edogawa Ku,35.68193,139.88185,Entire home/apt,2,1,2019-12-26,0.24,339,4193
6237,2SHIMOKITAZAWA area/1 mins from sta/Easy toShibuya,62029756,Setagaya Ku,35.66367,139.66166,Entire home/apt,1,34,2020-02-26,1.65,155,9956
6238,Ueno!Bright & Comfy @ Nippori walking 5 mins/40㎡,280532330,Arakawa Ku,35.73077,139.76626000000002,Entire home/apt,1,49,2020-02-27,2.71,0,13847
6239,Twin Room with Bath,45113403,Shinjuku Ku,35.69692,139.71155,Private room,1,7,2019-11-18,0.49,247,24303
6240,"SH11 Train station 8-min walk,house in SHINJUKU-KU",147605429,Shinjuku Ku,35.70327,139.70793999999998,Private room,1,0,,,25,5591
6241,Akihabara near 8 person 2 room!!,332860752,Chiyoda Ku,35.700790000000005,139.76955,Entire home/apt,5,37,2019-12-02,0.8,106,11452
6242,☆New Open Sale!!!☆Asakusa 4mins☆Free wifi☆,125627082,Taito Ku,35.71111,139.79357,Entire home/apt,2,91,2020-02-25,2.56,365,18019
6243,[5mins->Okachimachi-Sta]1 Bunk bed in Woman's Dorm,118634275,Taito Ku,35.70813,139.77831,Shared room,1,3,2020-02-02,0.36,25,4299
6244,Newly Built☆Ikebukuro/Otsuka/1min to sta☆WIFI P204,300407268,Toshima Ku,35.73591,139.72526000000002,Entire home/apt,1,11,2020-01-21,0.81,156,99756
6245,"7km from Haneda Airport,one bedroom(202)",313703048,Ota Ku,35.58367,139.72728,Private room,1,50,2019-12-31,1.49,365,5060
6246,Japanese Style TATAMI/Free WiFi in Shinjuku,27872257,Shinjuku Ku,35.70104,139.69721,Entire home/apt,1,53,2020-03-19,5.5,57,7489
6247,001-702 Oshiage/ 10min walk from TokyoSkyTree,211290995,Sumida Ku,35.70806,139.8169,Entire home/apt,2,132,2020-04-03,2.64,298,7515
6248,ﾊﾟﾚｯﾄ高島平 和室,49983635,Itabashi Ku,35.78986,139.66083999999998,Private room,1,1,2019-04-13,0.08,171,5721
6249,Walking 3 mins to Otuska sta. #302 Pocket WIFI,329531883,Toshima Ku,35.73056,139.73183,Entire home/apt,3,35,2020-03-21,2.02,0,19837
6250,③4min Shinjuku!direct bus to Shibuya! specious 45㎡,147284677,Nakano Ku,35.69266,139.67978,Entire home/apt,2,20,2020-03-09,3.53,151,19932
6251,"8min train to Shinjuku, Just 5min walk to station",198618651,Suginami Ku,35.70018,139.65955,Entire home/apt,1,94,2019-12-28,2.76,56,5969
6252,大人気東京ｴﾘｱ! Classical Home Designed!ﾌﾟﾗｲﾍﾞｰﾄﾊｳｽ[2名宿泊可],206340329,Shinagawa Ku,35.62518,139.69751000000002,Entire home/apt,2,14,2020-03-24,1.1,314,9937
6253,4F18【Men only】5 min to Ueno sta./ capsule hotel,188123234,Taito Ku,35.7147,139.78208,Hotel room,1,1,2019-06-09,0.09,286,49865
6254,New !101 Clean & private free Wifi Shinjuku,217994451,Shinjuku Ku,35.716809999999995,139.69698,Entire home/apt,1,6,2020-01-24,0.77,148,8979
6255,"和式别墅の二楼, 临近双地铁线, 卧室带阳台美景 zcxr",341561924,Taito Ku,35.72528,139.78402,Entire home/apt,1,50,2019-12-02,1.74,180,11750
6256,NewOpenWhiteVilla~SHINJUKU W HOUSE~BestFamilyRoom~,217141872,Shinjuku Ku,35.69624,139.68921,Entire home/apt,2,13,2020-03-25,1.34,364,19974
6257,Modern Japanese･Designer Hotel 302/Haneda Airport,51323723,Ota Ku,35.55576,139.73291,Entire home/apt,1,4,2020-02-18,0.62,0,19970
6258,#202 Walk to Skytree! Cozy Apt 1 BR for 2ppl,64921269,Sumida Ku,35.72195,139.82154,Entire home/apt,2,0,,,172,8331
6259,3 minute walk from JR Uguisudani Station! Excellent access to Ueno / Yanesen area. Compact Twin room 11㎡ (2 pax),25911199,Taito Ku,35.72138,139.78153999999998,Private room,1,0,,,214,19929
6260,illi Shimokitazawa | 1 min from Shimokitazawa Stn,123880681,Setagaya Ku,35.66253,139.66769,Private room,1,24,2020-03-29,4.16,360,19014
6261,♕New open❉HOYO東京Nakano#102/10min from Nakano Sta.,303026256,Nakano Ku,35.705490000000005,139.67618000000002,Entire home/apt,2,6,2020-04-20,2.17,250,5304
6262,BookTeaBed GINZA COMPACT STYLE-B,117742682,Chuo Ku,35.667359999999995,139.76012,Hotel room,1,1,2018-07-28,0.05,90,3577
6263,Real Life KUDANSHITA Posh 1-bedroom/5pax/3mins sub,142727203,Chiyoda Ku,35.69712,139.7523,Entire home/apt,2,1,2020-03-03,0.52,334,22003
6264,Japanese Style TATAMI/Free WiFi in Shinjuku,320811007,Shinjuku Ku,35.70261,139.69677,Entire home/apt,1,2,2019-11-15,0.26,0,7568
6265,New*3 Nearly Ueno.Asakusa.Skytree FreeWifi Privacy,188845498,Taito Ku,35.72543,139.79696,Hotel room,1,16,2020-01-26,0.99,101,13667
6266,"7 on foot Ueno sta.,新築物件,Wifi付,上野駅,102",26386727,Taito Ku,35.71952,139.78288999999998,Entire home/apt,30,0,,,362,11939
6267,5F15【Women only】5 min to Ueno sta./ capsule hotel,188123234,Taito Ku,35.71468,139.78006000000002,Hotel room,1,1,2020-01-21,0.3,286,50146
6268,DJﾎｽﾃﾙ銀座 男女共用のﾄﾞﾐﾄﾘｰﾍﾞｯﾄ24台のうち2台利用 2名様利用ﾌﾟﾗﾝ-A,43142259,Chuo Ku,35.67236,139.7759,Shared room,1,2,2019-11-15,0.29,338,6160
6269,Superior apartment in downtown Ginza!3min walk sta,4799233,Chuo Ku,35.67176,139.77038000000002,Entire home/apt,1,61,2020-03-13,3.67,0,15948
6270,2 separate rooms/Shinjuku 2 min walk from station,18289292,Shinjuku Ku,35.69464,139.70627,Entire home/apt,1,130,2020-03-30,3.22,68,7856
6271,【Shinjuku st 10m on foot】+ Spacious balcony/wifi^^,259697958,Shinjuku Ku,35.6943,139.70555,Entire home/apt,1,28,2020-01-27,2.03,58,149861
6272,"【毗邻网红地谷中银座】山手线日暮里步行5分,新宿银座涉谷秋叶原直达,机场直达,和风双床(R203)",158508230,Arakawa Ku,35.73102,139.77524,Entire home/apt,1,0,,,171,8006
6273,D's Stay3B  New open Stylish House.,239214145,Shibuya Ku,35.68403,139.68259,Entire home/apt,3,13,2020-02-23,1.82,356,34939
6274,Shinjuku New Opening + Pocket WiFi,43554294,Shinjuku Ku,35.70961,139.69902,Entire home/apt,2,107,2020-01-14,3.07,0,11981
6275,IMPREST#5A NEW OPEN‼70m2 for Max 8 pax,269684336,Ota Ku,35.55579,139.72856000000002,Entire home/apt,2,1,2020-03-15,0.65,29,20022
6276,"33㎡/Center Tokyo/Akihabara, Ueno, Asakusa/WIFI/501",304763861,Taito Ku,35.70462,139.78159,Entire home/apt,2,4,2020-03-22,1.12,63,99922
6277,EBISU#5F/New build/Near Shibuya､Meguro,219973669,Shibuya Ku,35.64719,139.71993,Entire home/apt,1,31,2020-04-05,2.87,1,10247
6278,2BEDROOM/3mins to JR/MAX 7ppl/50㎡_T20,271417855,Toshima Ku,35.7387,139.74805,Entire home/apt,2,14,2019-12-16,1.51,34,19415
